sentence1,sentence2,similarity,predicted_similarity
The man surrounded by photographers is wearing a gray suit and glasses,A man in a suit is being surrounded by photographers,4.5,3.9341905
Children in swimming suits are playing in the pool,Children in swimming suits are playing in the water,4.25,4.565959
A blonde girl is hanging by gymnastic ropes,Boys are dangling from straps and kicking at each other,0.7500000000000001,2.466923
A dog is sleeping on the green grass,A dog is playing on the green grass,3.375,3.250037
A brown and white dog is playing on the grass,A dog is playing in the green field,3.25,3.099551
A brown and white dog is playing on the grass,A dog is playing on the green grass,4.0,3.642321
A tan skinned kid is looking at the camera,A tan skinned child is looking at the camera,4.75,4.66284
A young boy is diving into a still lake,A young boy is jumping into a still lake,5.0,4.448537
The young boy in the blue shirt is jumping into the water,A young girl is jumping into a still lake,1.5000000000000002,3.025671
Two men are carrying colorful baskets and blankets and walking near a building,Two people are carrying colorful baskets and blankets and walking near a building,4.25,4.480838
Two people are carrying colorful baskets and blankets and walking near a building,Two people are carrying gray baskets and blankets and walking near a building,3.125,4.55508
Two people are carrying colorful baskets and blankets and walking near a building,Two people are sitting with laden baskets and blankets,2.25,3.2192442
A young girl is sitting in a swimsuit,A young girl is sitting in swimming gear,4.375,2.917749
A young girl is sitting in a swimsuit,"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",3.5,1.7685235
A young man is sitting in swimming gear,"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head",2.0,2.8577058
A dog is running on a snowy road,A dog is running on a snowy path,4.375,4.5559974
A white dog is running through a snowy trail,A dog is running on a snowy path,4.125,3.4851875
A brown dog is running through a snowy trail,A dog is running on a snowy road,4.125,4.0450773
Two boys are doing martial arts on a blue mat,Two kids are doing martial arts on a blue mat,4.375,4.636709
Two boys are doing martial arts on a blue mat,Two children in white outfits and red protective gear are sitting on a mat,2.625,3.5094333
A black and white dog is playing with a ruined volleyball in a brown field,A black and white dog is playing with a tattered volleyball in a brown field,4.75,3.4260464
A black and white dog is playing with a broken volleyball,A black and white dog is playing with a broken ball,4.375,4.3248577
A black and white dog is playing with a new volleyball,A black and white dog is playing with a broken volleyball,3.125,4.3874807
A black and white dog is playing with a tattered volleyball in a brown field,A black and white dog is playing with a broken volleyball,4.125,3.4803188
The little boy is riding a bicycle in a race,A bicycle is being ridden by the little boy in a race,4.75,4.2350655
A bicycle is being ridden by the little boy in a race,A young boy in a helmet is riding a bike on the road,3.25,2.784931
A young boy in a helmet is riding a bike on the road,The little boy is riding a bicycle in a race,3.75,2.957156
A topless woman is being smeared with a brown substance and a blurry crowd is in the background,A woman is being smeared with brown substance and a blurry crowd is in the background,4.1875,4.5699334
A woman is being smeared with brown substance and a blurry crowd is in the background,A topless woman is being covered in mud,3.0,3.8237286
Two kids and a man are playing games at an arcade,Two kids and a woman are playing games at an arcade,3.375,3.6746824
A family is purchasing something at the vending machine,A family is buying something at the vending machine,5.0,4.515295
A family is purchasing something at the vending machine,Two kids and a woman are playing games at an arcade,1.0,0.99234486
Two kids and a man are playing games at an arcade,A family is purchasing something at the vending machine,0.375,0.5848551
A female cheerleader is jumping on the knee of a male cheerleader,A female cheerleader is sitting on the knee of a male cheerleader,3.225,4.605753
"The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back","The girl has red hair and eyebrows, several piercings in a ear and no tattoo on the back",3.375,3.9059575
A girl with red hair and red eyebrows is in midspeech,"The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back",2.75,2.6334548
The girl in blue is chasing the player with a number on the jersey,A woman in blue has a yellow ball in the mitt,2.375,2.491666
The girl in blue is chasing the base runner with a number on the jersey,A woman in blue has a yellow ball in the mitt,2.5,1.8764871
The young man is not rock climbing,The young man is rock climbing,4.0,3.573416
A man in a purple hat isn't climbing a rocky wall with bare hands,A man in a purple hat is climbing a rocky wall with bare hands,3.25,3.4402254
A man in a purple hat is climbing a rocky wall with bare hands,The man is rock climbing,3.625,3.3012285
Two people are driving a jeep and a lady is sitting on the top of it,Two people are driving a boat and a lady is sitting on the top of it,3.01875,2.6540406
Two people are driving a jeep and a lady is sitting on the top of it,A blond woman is sitting on the roof of a yellow vehicle and two people are outside,1.875,3.3802981
A large brown dog is jumping over a red hurdle,A red hurdle is being jumped by a large brown dog,4.875,4.588064
A large brown cat is jumping over a red hurdle,A large brown dog is jumping over a red hurdle,3.0,2.4513266
A yellow dog is drinking water from the faucet, water from the faucet is being drunk by a yellow dog,4.875,4.471823
The yellow dog is drinking water from a bottle,A yellow dog is not drinking water from the faucet,4.125,2.8645365
The yellow dog is drinking water from a container,A yellow dog is drinking water from the faucet,3.625,3.6791732
The adults and children are being gathered near an outdoor seating arrangement,Adults and children are standing and playing in front of steps near a desert area,2.625,2.7332218
A woman is looking down and is wearing a wedding veil,A boy is looking down and wearing a wedding veil,2.375,2.8649337
A bride with a white veil is looking down,A boy is looking down and wearing a wedding veil,2.625,2.939505
A bride with a white dress is looking down,A woman is looking down and is wearing a wedding veil,3.625,4.469535
A bride with a white veil is looking down,A woman is looking down and is wearing a wedding veil,4.125,4.0275292
Two dogs are running through high grass,Two large dogs are frolicking in a grassy field,3.5,3.888696
A black dog is running across a rocky landscape,A black cat is walking along rocky terrain,2.25,3.8711307
Three small dogs are sniffing at something,Three dogs are sniffing at something,4.5,4.9367995
Some young dirt bikers are getting a dirt bike up a sandy hill,Some young bikers are getting a dirt bike up a sandy hill,4.25,4.469798
Some young dirt bikers are getting a dirt bike up a sandy hill,A young man is pushing a motocross bike down a dirt hill,2.375,2.9956427
Some young dirt bikers are getting a dirt bike up a sandy hill,A young man is pushing a motocross bike up a dirt hill,3.25,3.6351695
A middle aged man and woman are riding bikes down a road beside the water,A middle aged man and woman are riding bikes down a road near the water,4.875,4.790189
An older man and a woman are riding bikes on the boardwalk near the ocean,An older man and a woman are riding bikes on the boardwalk near the water,4.875,4.030802
An older man and a woman are riding bikes on the boardwalk near the ocean,A middle aged man and woman are riding bikes down a road beside the water,3.625,2.9744587
Some people and cars are on a crowded street,Some people and vehicles are on a crowded street,4.375,4.9336934
Some people and vehicles are on a crowded street,Some people and vehicles are on a almost empty street,4.0,3.3382008
Some people and vehicles are on a almost empty street,Pedestrians and cars are moving through a traffic jam in a big city,2.0,3.26898
Two brown and white dogs are fighting on a grassy area in front of a tree,Two brown and white dogs are fighting on a grassy area behind a tree,4.0,4.5800185
Two dogs are playing outside,Two brown and white dogs are fighting on a grassy area behind a tree,3.125,3.354989
Two dogs are playing outside,Two brown and white dogs are fighting on a grassy area in front of a tree,2.5,3.1353126
A soccer player is sitting on the field and is drinking water,Water is being drunk by a soccer player sitting on the field,4.75,3.326526
A soccer player is sitting on the field and is drinking water,A soccer player is sitting on the field and is drinking beer,2.375,3.0657272
A man is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle,3.75,3.6935825
A soccer player is sitting on the field and is drinking water,A woman is sitting on the grass and is drinking from a water bottle,2.875,3.3458362
The dog is running through the wet sand,A dog is running on the sea shore,3.5,3.7185915
The dog is running through the wet sand,There is no dog running on the beach,1.75,4.00995
A boy is wearing sunglasses,A girl is wearing sunglasses,2.875,3.1824226
A boy is wearing sunglasses,A chubby faced boy is not wearing sunglasses,3.375,3.7828484
A chubby faced boy is wearing sunglasses,A boy is wearing sunglasses,4.125,4.549917
Two bmx bikers are jumping dirt ramps in front of the water,Two bmx bikers are jumping dirt ramps in front of a body of water,4.75,4.6649756
There is no bmx biker jumping dirt ramps in front of a body of water,Two bmx bikers are jumping dirt ramps in front of a body of water,4.25,4.1158557
Some bikers are getting airborne on a track near water and a skyline,Some bikers are not getting airborne on a track near water and a skyline,3.625,3.5201023
Two bmx bikers are jumping dirt ramps in front of the water,Some bikers are getting airborne on a track near water and a skyline,3.875,3.1847
There is no bmx biker jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline,2.75,2.6938443
A man is doing a trick on a skateboard,A man is doing a trick on a bike,1.875,3.7456262
A man is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on a park porch,4.75,4.794969
A woman is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on an outdoor park porch,3.625,4.215361
A man is doing a trick on a bike,A man is doing a skateboard trick on an outdoor park porch,2.23125,3.609443
A person in a motocross uniform is wearing a helmet and rides a red motorcycle,A racer in full gear wears a helmet with sponsor logos and is riding a blue sport motorcycle,2.875,3.68341
People are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,3.0,2.7721465
A boy in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building,3.5,3.5412545
"Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain","Two large dogs, a light colored one and a dark one, are running through snowy terrain",4.625,4.418737
A bald man in a band is playing guitar in the spotlight,A man is playing guitar next to a drummer,3.0,3.557369
A black dog is jumping off a dock into water,A black dog is jumping from a dock into the water,4.875,4.642059
A girl in a white dress is running,A girl in a white dress is standing,3.125,3.298378
A little girl is smiling and running outside,A little girl is smiling and running inside,4.125,3.994657
A skier in black is catching a tiny bit of air,A skier dressed in black is catching a tiny bit of air,4.875,4.7723446
A man is skiing down a snowy mountain,A skier in black is catching a tiny bit of air,3.0,3.2023408
A man is skiing down a snowy hill,A skier in white is catching a tiny bit of air,3.5,3.8748977
A child is splashing in a pool for children and other kids are playing in the background,A child is splashing in a pool for children and other children are playing in the background,4.875,4.7132654
Two men are standing together and one is looking through binoculars,Two men are looking out and binoculars are being held by one of them,3.75,4.252459
Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars,2.125,3.6443636
A man on a motorcycle is going around a corner,There is no motorcyclist on a bike leaning into a sharp corner,3.625,2.065399
An old man in a white shirt and gold and black hat is sitting with crossed legs,A young man in a white shirt and gold and black hat is sitting with crossed legs,3.125,4.298707
A young person in a white shirt and gold and black hat is sitting with crossed legs,A man with a backwards hat is sitting on the ground,2.25,2.2948415
A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair,3.85625,3.292239
A young occidental girl is standing above the crowd and is playing with a pinwheel,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,2.125,2.047516
A young man on a bmx bicycle is jumping off a masonry pyramid,A man on a bike is jumping on a pyramid-shaped ramp,3.75,3.9502754
There is no bicyclist jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,3.625,3.7944274
A shirtless man is playing football on a field,A man with no shirt is holding a football,3.125,3.8411703
A man with no shirt is holding a football,A shirtless man is playing football in a gym,3.75,4.193314
The man is going into the water,The man is not going into the water,2.5,3.5437825
Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a hot day,4.125,2.9679604
Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,4.0,3.314422
Two people are sitting on a park bench on a hot day,Two women dressed in white and black are sitting on a bench,3.25,4.578555
Five people are standing with three dogs in the green field beside the road,Five people are standing with three dogs in the park beside the road,4.125,3.9261496
Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs,4.25,3.6516438
A girl is carrying a lot of colorful scarves on the beach,A young woman is carrying a lot of colorful scarves on the beach,3.875,4.677045
A rainbow afghan is being held by a girl in gold and purple,A girl in gold and purple is holding a rainbow afghan,5.0,2.4886422
A girl in gold and purple is holding a rainbow afghan,A man in gold and purple is holding a rainbow afghan,3.5,1.9195768
A girl in gold and purple is holding a rainbow afghan,A girl is carrying a lot of colorful scarves on the beach,1.6249999999999998,0.8143783
An old woman is carrying a lot of colorful scarves on the beach,A girl in gold and purple is holding a rainbow afghan,0.625,0.6403117
A light brown dog is running in the water,A tan dog is splashing in the water on the bank of a river,3.625,2.4531076
A light brown dog is running in the water,A tan dog is splashing in the water on the bank of a pond,3.625,2.2288811
The child is splashing water in a small blue pool,The child is splashing water in a big red pool,3.0,2.8961465
A toddler is making a splash inside a blue paddling pool,The child is splashing water in a pool,3.875,3.4757588
A grey silky dog is lying in the grass and a brown dog is looking on,The brown dog is spotting a black dog lying in the dry field,2.875,2.2690272
A man in a hat is standing outside of a green jeep,A man is standing on a black jeep on a dirt hill,1.75,1.9913291
A black dog and a small white and black dog are looking up at a kitchen countertop,Two dogs are looking up at a kitchen countertop,4.5,3.6693425
A large dog and a small dog are standing next to the kitchen counter and are investigating,Two dogs are looking up at a kitchen countertop,4.125,3.3331957
A dirty tan dog is rolling in the water and looking right at the camera,A dog is rolling on the ground,2.0,3.5323796
A dirty tan dog is rolling in the dirt and looking right at the camera,A dog is playing on the ground,3.75,2.852971
A man with a white hat and brown shirt is behind a woman in red and is looking to the left,A man with a white hat and brown shirt is behind a woman in red and is looking to the side,4.375,4.9600034
An Arabic man is wearing a white hat,A man with a white hat and brown shirt is behind a woman in red and is looking to the side,2.0,1.9415655
Little kids are playing in a water fountain in front of lots of people,Little kids are playing in a water fountain in front of few people,3.875,4.2788067
Children are playing in a fountain that is spraying water from the ground,Animals are playing in fountains that spray water from the ground,2.9375,3.5676253
A person on a yellow dirt bike is taking a jump,A person on a yellow clean bike is taking a jump,3.25,4.5875783
A man on a yellow dirt bike is taking a jump,A cyclist on a yellow bike is airborne,4.375,3.8878014
A person on a yellow dirt bike is taking a jump,A cyclist on a yellow bike is airborne,4.25,4.1278224
An old man with a grey beard is riding a bike,An old man with a beard that is grey is riding a bike,5.0,4.3948364
A woman is wearing a beret and is riding the bicycle on a recreation trail,An old man with a grey beard is riding a bike,2.125,1.3823421
Five adults are sitting on stone steps,Five adults are sitting on a chair,3.125,3.8567574
Five adults are sitting on a chair,People are sitting against a wall,2.25,2.450889
A man is not rock climbing and a city and a bay are in the background,A man is rock climbing and a city and a bay are in the background,4.25,3.8882828
"A man is rock climbing, pausing and calculating the route","A man is rock climbing, stopping and calculating the route",4.75,3.776532
"A man is rock climbing, stopping and calculating the route",A man is rock climbing and a city and a bay are in the background,3.5,4.106487
A man is not rock climbing and a city and a bay are in the background,"A man is rock climbing, pausing and calculating the route",2.25,2.6003733
A little girl is missing a baseball on a tee,A little girl is hitting a baseball off a tee,2.6875,3.771044
A little girl is missing a baseball on a tee,A little girl in a pink shirt is playing t-ball and taking a swing,3.625,2.92139
A little girl wearing a pink shirt is playing t-ball and taking a swing,A little girl is hitting a baseball off a tee,3.25,4.5111465
The people are standing at a carnival,The people are standing at a parade,2.75,3.2080019
A group of rollerbladers is lining up on the street,A group of rollerbladers is lining up on the road,4.875,4.3255286
A woman is marching with a pair of dogs,A woman is walking with a pair of dogs,4.25,4.2493954
A woman is standing with a pair of dogs,A woman is marching with a pair of dogs,3.875,3.9796896
A woman is marching with a pair of dogs,A woman is showing a dog with very short hair at a dog show,1.75,2.9343016
A woman is standing with a pair of dogs,A woman is showing a dog with very long hair at a dog show,2.5,3.87587
A woman is showing a dog with very long hair at a dog show,A woman is marching with a pair of dogs,2.375,2.9084482
A skateboarder is making a jump off a ramp,No skateboarder is making a jump off a ramp,2.875,3.431215
A man dressed in black is wearing inline skates and performing a trick on a rail,A skateboarder is making a jump off a ramp,1.75,2.3913116
Three children are running down hill,Three kids are running down hill,4.75,4.790552
Three children are running down a hillside covered by grass,Three children are running down hill,4.125,4.1042633
A shirtless man is posing with a girl who is hiking in a park,A shirtless woman is posing with a girl who is hiking in a park,3.0,3.6554835
A shirtless man is posing with a girl who is hiking in a park,A man with a shirt is posing with the arms spread next to a woman,3.0,3.52328
Two white puppies are playing near a pool,Two white puppies are playing near water,4.25,4.3529944
A young couple is lying in bed,A young couple is lying on a bed together,4.625,4.2816567
Three men are walking across a rope and wood bridge over a river,Three people are walking across a rope and wood bridge over a river,4.375,3.5310042
Four people are walking on a bridge over a river,Four people are walking on a bridge over a body of water,4.5,4.9195466
Several people are crossing in line a bridge,Four people are walking on a bridge over a body of water,3.875,4.2024665
Four people are walking on a bridge over a body of water,Several people are walking in line across a bridge,3.625,3.7460427
A toddler is not riding a plastic scooter toy,A young child is riding a three wheeled scooter down the sidewalk,2.5,3.2034104
A girl is jumping rope on a sidewalk near a parking garage,A boy is jumping rope on a sidewalk near a parking garage,3.0,4.0443873
A young girl is jumping rope on a sidewalk near a parking garage,A girl is skipping rope on a sidewalk,3.875,4.061618
People are clustered around a bonfire at night,People are sitting around a bonfire at night,4.75,4.7157464
People are clustered around a bonfire at night,Several people are gathered around a fire at night,4.75,4.064978
People are clustered around a bonfire at morning,Several people are sitting around a fire at night,3.875,2.708881
Two dogs are walking slowly through a park,Two dogs are running through the park,3.23125,3.1792655
A man is hanging on the ledge of a balcony,A man is leaning on the ledge of a balcony,3.875,3.792837
A man with a white moustache is standing on a balcony and is looking at the road below,A man is leaning on the ledge of a balcony,3.5,3.1898346
A small white dog is running across a lawn,A big white dog is running across a lawn,2.625,3.3101542
A brown and white dog with a brown and black bandanna is running very fast,A brown and white cat with a brown and black bandanna is running very fast,3.375,2.4228323
A dog on a leash is walking in the water,The dog is on a leash and is walking out of the water,3.625,2.850187
A red sled is being held by a little girl in a green coat and a boy walking in the snow,A little girl in a green coat and a boy holding a red sled are walking in the snow,4.0,3.7068355
A child is wearing a coat and is carrying a red sled behind a child in a green and black coat,A child is wearing a coat and is carrying a red sled near a child in a green and black coat,4.375,5.0
A little girl in a green coat and a boy holding a red sled are walking in the snow,A child is wearing a coat and is carrying a red sled near a child in a green and black coat,3.5,3.680371
A child is not wearing a coat and is carrying a red sled behind a child in a green and black coat,A little girl in a green coat and a boy holding a red sled are walking in the snow,2.375,2.9794276
A boy is sitting in a seat,A toddler is sitting in a seat,3.375,3.800875
A dog is catching a black frisbee,A dog is biting a black frisbee,3.875,4.6777153
A woman is walking in a city street,A woman is wearing a long black coat and a brown hat and is walking past a park with a lot of blooming trees,2.5,2.0508568
Dirt bikers are riding on a trail,Motorbikes are being ridden by two people,3.375,3.2662992
A woman is leaning against a pole and is surrounded by people,A man is leaning against a pole and is surrounded by people,3.125,2.3992534
A middle eastern woman is standing with her back against a lamp post near to other people,A man is leaning against a pole and is surrounded by people,1.875,3.6759102
A middle eastern man is standing with the back against a lamp post near to other people,A man is leaning against a pole and is surrounded,3.625,3.2175405
A man and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are sitting in front of an art gallery and are looking at a map,3.0,4.607558
A man and a woman are standing in front of an art gallery and are looking at a signboard ,A couple is looking at a map,1.6249999999999998,2.851496
The dog is running across the dirty path,A little dog is running on the sand,3.375,2.804189
Two males are standing on a cliff edge and one is jumping into the water,Two males are standing on a cliff edge and no one is jumping into the water,3.375,4.401235
Two males are standing on a cliff edge and no one is jumping into the water,One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water,2.875,3.7413363
A boy is playing a game with wooden blocks,A woman in blue shirt is looking at her hand near a stack of blocks on table,1.25,1.1529214
A woman is standing at the beach with a dog on a leash,A woman in a bikini is pulling a dog on a leash at the seashore,3.5,3.255911
A woman in a bikini is pulling a cat on a leash at the beach,A woman is standing at the beach with a dog on a leash,2.75,3.1000035
A group of five old adults are lounging indoors,A small group of people are standing and two are sitting on the couch,3.125,2.703306
A big group of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,3.125,1.7851545
A red and brown dog is digging its nose inside the holiday gift bag,The red and brown dog is digging its nose inside a holiday gift bag,5.0,4.880206
The red and brown dog is digging its nose inside a holiday gift bag,The red and brown dog is not digging its nose inside a holiday gift bag,3.625,3.6314728
A dog has its head inside a red and green gift bag,A red and brown dog is digging its nose inside the holiday gift bag,3.25,4.075255
A dog has its head inside a red and green gift bag,The red and brown dog is not digging its nose inside a holiday gift bag,2.25,3.4016614
A dog has its head outside a red and green gift bag,The red and brown dog is digging its nose inside a holiday gift bag,3.125,2.158898
The rider is biking in the snow and wearing a red jacket,A cyclist is biking in a snowy forest at day,2.75,2.7688668
A young girl in a bikini is jumping on the beach,A young girl in a bikini is sitting on the beach,3.25,4.103704
A young girl in swimming suite is jumping on the beach,A girl with a bikini is playing in the dunes,2.75,4.324479
A young girl in a bikini is jumping on the beach,A girl with a bikini is playing in the dunes,3.625,4.2689347
A boy is wearing a hat and is walking in the wet sand,A little kid is wearing a hat and is walking in the wet sand,4.5,4.676582
A little kid is wearing a hat and is walking in the wet sand,A white hat is being worn by a boy which is running on the beach,3.0,3.940074
A cardboard box is being touched by a man in a black hat,A man in a black hat is touching a cardboard box,4.875,4.5654798
A man in a black hat is reaching for a box,A person in a black hat is reaching for a box,4.5,4.078045
A young girl with a heart tank top is raising her hands as she is playing on a slide,A blond child is going down a slide and throwing up his arms,2.25,2.9211626
A young girl with a heart tank top is raising her hands as she is sliding,A blond kid is going down a slide and throwing up his arms,2.25,2.982017
Two dogs are playing on the beach,A brown dog is running after a black dog on a rocky shore,3.625,2.3578773
A large white dog is jumping in the air over an area covered by snow,A large white dog is jumping in the air over a snowy area,4.875,4.333358
A large white dog is jumping in the air over an area covered by snow,A large white dog is jumping up in the snow,4.0,4.5513377
Two young boys are wearing hats and sticking their colored tongues out,Two young kids are wearing hats and sticking their colored tongues out,4.375,3.8491397
Two young boys are wearing hats and sticking their colored tongues out,Two kids are not sticking out blue and green colored tongues,3.5,3.4138646
Two young kids are wearing hats and sticking their colored tongues out,Two kids are sticking out blue and green colored tongues,3.625,4.198866
A dog is standing on the side of a mountain,A dog is standing on a mountain,3.875,4.0539465
There is no dog standing on the side of a mountain,A dog is standing on the side of a mountain,3.75,3.7445152
A dog is standing on the side of a mountain,A white dog is standing on a hill covered by grass,2.875,4.034313
A dog is standing on the side of a mountain,A black dog is standing on a grassy hillside,3.5,3.2909799
A white dog is standing on a grassy hillside,A dog is standing on the side of a mountain,3.125,3.8619652
Two children are rolling in muddy water,Two boys are laying in the ocean far to the beach,2.375,1.4225316
Two children are rolling in dirty water,Two boys are laying in the ocean close to the beach,2.625,1.6434824
Two children are rolling in clean water,Two boys are laying in the ocean close to the beach,2.5,1.354864
A brown and black dog is pointing the nose upwards,A brown and black dog is pointing the nose downwards,3.375,3.4338834
A brown and black dog is pointing the nose upwards,A black and brown dog is eyeing an insect,1.875,4.042046
A brown and black dog is pointing the nose upwards,A black and brown cat is eyeing a fly,0.625,1.0721439
A black and brown dog is eyeing a fly,A brown and black dog is pointing the nose upwards,2.0,3.5999038
There is no veteran showing things from a war to some people,A veteran is showing different things from a war to some people,4.0,3.0609949
A grey dog is bouncing a soccer ball on its head in a grass field,A grey dog is bouncing a tennis ball on its head in a grass field,3.625,4.0413237
A dog with a blue collar is not playing with the ball outside,A grey dog is bouncing a soccer ball on its head in a grass field,2.625,3.3274415
Two little boys are playing outside with a soccer ball on the green grass,Children are playing outside with a soccer ball on the green grass,4.25,4.674828
There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,2.75,2.5490758
The woman is wearing a colorful shirt and a lot of jewelry,A woman is wearing a colorful shirt and a lot of jewelry,5.0,4.9189286
A girl with Indian clothing and henna on her hand is going through paperwork,A man is wearing a colorful shirt and a lot of jewelry,0.1250000000000001,2.571684
A man is standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,3.625,4.0151577
A snowboarder is jumping off the snow,There is no snowboarder jumping off the snow,2.625,3.5800433
A snowboarder is jumping off the snow,The snowboarder is not jumping off a snow covered hill,3.5,3.2481697
A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,A lady is wearing a black dress and is carrying a white cross,2.5,2.117111
The boy is standing next to the opening of a fountain,A boy is standing next to the opening of a fountain,5.0,4.952234
A boy in a swimsuit is sitting on top of a circular fountain,The boy is standing next to the opening of a fountain,3.25,3.4915414
There is no boy in a swimsuit sitting on top of a circular fountain,A boy is standing next to the opening of a fountain,2.25,2.3213322
A brown and white animal is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,4.375,4.3493505
A little brown and white dog is running on the sidewalk,A brown and white cat is jumping on the sidewalk,2.375,1.3989953
A distant person with a blue backpack is hiking area full of rocks,The person is hiking,3.0,2.7215462
A yellow cat is chasing a ball,A yellow dog is chasing a ball,3.0,2.9428618
A dog is turning on the grass and pursuing a flying tennis ball,A dog is turning on the grass and pursuing a flying ball,4.625,4.4291387
There is no dog turning on the grass and pursuing a flying ball,A dog is turning on the grass and pursuing a flying ball,4.25,3.4516678
There is no dog turning on the grass and pursuing a flying ball,A yellow dog is chasing a ball,2.75,2.7620344
A yellow dog is chasing a ball,A dog is turning on the grass and pursuing a flying ball,3.625,3.669037
A lady is standing on the street and is surrounded by school children,No lady is standing on the street and is surrounded by school children,2.25,3.174707
A woman is wearing paint and costume pieces and is riding a bike on a busy street,A bike is being ridden by a woman wearing paint and costume pieces on a busy street,4.875,3.8060524
A girl in a strange outfit is riding the bike,A bike is being ridden by a woman wearing paint and costume pieces on a busy street,3.625,2.3987625
A man with no shirt is jumping over a log,A guy is leaping into the air in a wooded area,3.25,2.231504
A guy is leaping into the air in wood,A shirtless man is jumping over a log,1.6249999999999998,2.5338721
A dog is running with a volleyball,A dog is running with a ball,4.375,4.5364456
A dog is running with a volleyball,The black dog is carrying a blue and white toy in its mouth,2.625,3.7547178
A girl in a band is playing the flute,A girl in a band is playing an instrument,4.25,3.417637
A girl in a uniform is playing the flute with a marching band,A girl in a uniform is playing the flute with a band,4.625,2.8868158
A girl in a uniform is playing the flute with a marching band,A girl in a uniform is not playing the flute with a marching band,2.25,4.1458
The man in blue is posing for a picture next to a vehicle,A man is standing at the wheel of a classic American car that has its door and trunk open,2.75,3.2841125
A person is standing at the wheel of a classic American car that has its door and trunk open,The man in blue is posing for a picture next to a car,2.25,3.0910962
A woman is standing at the wheel of a classic American car that has its door and trunk open,The man in blue is posing for a picture next to a car,1.875,2.8988364
Two people are sitting on a white bench,Two people are sitting on a bench,4.375,3.9113834
Two people are standing on a bench,Two people are sitting on a bench,3.375,3.7203887
The woman is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,4.75,4.692507
A man is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,0.9125,1.7186079
Two people are sitting on a white bench,A woman is sitting near a flower bed and is overlooking a tunnel,1.125,1.0768026
A man is not wearing a clear plastic cap and a face mask,A man is wearing a clear plastic cap and a face mask,3.20625,3.1327147
Two dogs are in a kennel on their hind legs and are facing one another,Two animals are in a kennel on their hind legs and are facing one another,4.5,4.798625
Two dogs are in a kennel on their hind legs and are facing one another,Two dogs are playing with each other,3.125,3.3863263
A black dog and a yellow dog are playing with each other,Two animals are in a kennel on their hind legs and are facing one another,2.625,2.687074
A black dog and a yellow dog are playing with each other,Two cats are in a kennel on their hind legs and are facing one another,1.375,2.1888218
Two dogs and two people are sitting in the woods,Two dogs and two people are walking in the woods,3.25,4.1148906
Two women with dogs are walking on a forest path,Two girl with dogs are walking on a forest path,3.75,4.868854
Two women with dogs are walking on a forest path,Two men with dogs are walking on a forest path,3.75,3.9726806
A woman is snowboarding down a railing in the snow,A man is skiing down a hill and over a red obstacle,2.0,2.0652447
A man is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow,1.5000000000000002,2.2305715
Two construction workers are sitting up on the side of a palace,Two construction workers are sitting up on the side of a building,3.875,3.6238885
Two construction workers are sitting up on the side of a palace,Two men are taking a break from construction,3.875,3.1528394
Two men are not taking a break from construction,Two construction workers are sitting up on the side of a building,3.125,3.07542
No skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,2.25,2.5758812
A snowboarder is grinding down a long concrete rail,There is no snowboarder grinding down a long concrete rail,4.25,3.3917274
Two men and a girl in front of a wood panel wall are posing with funny faces,The friends are making faces for the camera,3.125,3.199825
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,4.5625,3.972826
